path,DR_level
MNIST_dataset/27646.png,8
MNIST_dataset/27647.png,7
MNIST_dataset/27648.png,5
MNIST_dataset/27649.png,3
MNIST_dataset/27650.png,8
MNIST_dataset/27651.png,3
MNIST_dataset/27652.png,2
MNIST_dataset/27653.png,6
MNIST_dataset/27654.png,9
MNIST_dataset/27655.png,6
MNIST_dataset/27656.png,5
MNIST_dataset/27657.png,1
MNIST_dataset/27658.png,0
MNIST_dataset/27659.png,0
MNIST_dataset/27660.png,2
MNIST_dataset/27661.png,9
MNIST_dataset/27662.png,1
MNIST_dataset/27663.png,0
MNIST_dataset/27664.png,2
MNIST_dataset/27665.png,1
MNIST_dataset/27666.png,3
MNIST_dataset/27667.png,7
MNIST_dataset/27668.png,5
MNIST_dataset/27669.png,6
MNIST_dataset/27670.png,3
MNIST_dataset/27671.png,3
MNIST_dataset/27672.png,2
MNIST_dataset/27673.png,2
MNIST_dataset/27674.png,6
MNIST_dataset/27675.png,3
MNIST_dataset/27676.png,4
MNIST_dataset/27677.png,1
MNIST_dataset/27678.png,8
MNIST_dataset/27679.png,9
MNIST_dataset/27680.png,2
MNIST_dataset/27681.png,1
MNIST_dataset/27682.png,6
MNIST_dataset/27683.png,7
MNIST_dataset/27684.png,1
MNIST_dataset/27685.png,6
MNIST_dataset/27686.png,4
MNIST_dataset/27687.png,8
MNIST_dataset/27688.png,9
MNIST_dataset/27689.png,4
MNIST_dataset/27690.png,3
MNIST_dataset/27691.png,3
MNIST_dataset/27692.png,9
MNIST_dataset/27693.png,1
MNIST_dataset/27694.png,4
MNIST_dataset/27695.png,4
MNIST_dataset/27696.png,2
MNIST_dataset/27697.png,0
MNIST_dataset/27698.png,9
MNIST_dataset/27699.png,5
MNIST_dataset/27700.png,2
MNIST_dataset/27701.png,3
MNIST_dataset/27702.png,6
MNIST_dataset/27703.png,6
MNIST_dataset/27704.png,6
MNIST_dataset/27705.png,9
MNIST_dataset/27706.png,7
MNIST_dataset/27707.png,1
MNIST_dataset/27708.png,6
MNIST_dataset/27709.png,7
MNIST_dataset/27710.png,9
MNIST_dataset/27711.png,5
MNIST_dataset/27712.png,0
MNIST_dataset/27713.png,4
MNIST_dataset/27714.png,7
MNIST_dataset/27715.png,4
MNIST_dataset/27716.png,7
MNIST_dataset/27717.png,7
MNIST_dataset/27718.png,3
MNIST_dataset/27719.png,2
MNIST_dataset/27720.png,0
MNIST_dataset/27721.png,2
MNIST_dataset/27722.png,7
MNIST_dataset/27723.png,7
MNIST_dataset/27724.png,6
MNIST_dataset/27725.png,9
MNIST_dataset/27726.png,3
MNIST_dataset/27727.png,5
MNIST_dataset/27728.png,7
MNIST_dataset/27729.png,8
MNIST_dataset/27730.png,9
MNIST_dataset/27731.png,9
MNIST_dataset/27732.png,9
MNIST_dataset/27733.png,8
MNIST_dataset/27734.png,9
MNIST_dataset/27735.png,0
MNIST_dataset/27736.png,2
MNIST_dataset/27737.png,1
MNIST_dataset/27738.png,4
MNIST_dataset/27739.png,2
MNIST_dataset/27740.png,8
MNIST_dataset/27741.png,3
MNIST_dataset/27742.png,5
MNIST_dataset/27743.png,4
MNIST_dataset/27744.png,1
MNIST_dataset/27745.png,5
MNIST_dataset/27746.png,1
MNIST_dataset/27747.png,7
MNIST_dataset/27748.png,9
MNIST_dataset/27749.png,0
MNIST_dataset/27750.png,6
MNIST_dataset/27751.png,1
MNIST_dataset/27752.png,2
MNIST_dataset/27753.png,2
MNIST_dataset/27754.png,2
MNIST_dataset/27755.png,3
MNIST_dataset/27756.png,7
MNIST_dataset/27757.png,6
MNIST_dataset/27758.png,7
MNIST_dataset/27759.png,1
MNIST_dataset/27760.png,5
MNIST_dataset/27761.png,2
MNIST_dataset/27762.png,8
MNIST_dataset/27763.png,3
MNIST_dataset/27764.png,5
MNIST_dataset/27765.png,4
MNIST_dataset/27766.png,9
MNIST_dataset/27767.png,5
MNIST_dataset/27768.png,2
MNIST_dataset/27769.png,6
MNIST_dataset/27770.png,2
MNIST_dataset/27771.png,9
MNIST_dataset/27772.png,1
MNIST_dataset/27773.png,9
MNIST_dataset/27774.png,9
MNIST_dataset/27775.png,6
MNIST_dataset/27776.png,4
MNIST_dataset/27777.png,5
MNIST_dataset/27778.png,5
MNIST_dataset/27779.png,9
MNIST_dataset/27780.png,9
MNIST_dataset/27781.png,2
MNIST_dataset/27782.png,4
MNIST_dataset/27783.png,3
MNIST_dataset/27784.png,3
MNIST_dataset/27785.png,1
MNIST_dataset/27786.png,3
MNIST_dataset/27787.png,2
MNIST_dataset/27788.png,0
MNIST_dataset/27789.png,1
MNIST_dataset/27790.png,1
MNIST_dataset/27791.png,2
MNIST_dataset/27792.png,1
MNIST_dataset/27793.png,1
MNIST_dataset/27794.png,6
MNIST_dataset/27795.png,3
MNIST_dataset/27796.png,6
MNIST_dataset/27797.png,2
MNIST_dataset/27798.png,8
MNIST_dataset/27799.png,6
MNIST_dataset/27800.png,4
MNIST_dataset/27801.png,5
MNIST_dataset/27802.png,5
MNIST_dataset/27803.png,3
MNIST_dataset/27804.png,3
MNIST_dataset/27805.png,0
MNIST_dataset/27806.png,0
MNIST_dataset/27807.png,6
MNIST_dataset/27808.png,7
MNIST_dataset/27809.png,4
MNIST_dataset/27810.png,2
MNIST_dataset/27811.png,0
MNIST_dataset/27812.png,6
MNIST_dataset/27813.png,5
MNIST_dataset/27814.png,5
MNIST_dataset/27815.png,9
MNIST_dataset/27816.png,1
MNIST_dataset/27817.png,9
MNIST_dataset/27818.png,5
MNIST_dataset/27819.png,8
MNIST_dataset/27820.png,0
MNIST_dataset/27821.png,1
MNIST_dataset/27822.png,0
MNIST_dataset/27823.png,7
MNIST_dataset/27824.png,4
MNIST_dataset/27825.png,4
MNIST_dataset/27826.png,4
MNIST_dataset/27827.png,7
MNIST_dataset/27828.png,3
MNIST_dataset/27829.png,0
MNIST_dataset/27830.png,7
MNIST_dataset/27831.png,1
MNIST_dataset/27832.png,4
MNIST_dataset/27833.png,6
MNIST_dataset/27834.png,2
MNIST_dataset/27835.png,3
MNIST_dataset/27836.png,1
MNIST_dataset/27837.png,7
MNIST_dataset/27838.png,3
MNIST_dataset/27839.png,9
MNIST_dataset/27840.png,3
MNIST_dataset/27841.png,0
MNIST_dataset/27842.png,6
MNIST_dataset/27843.png,9
MNIST_dataset/27844.png,2
MNIST_dataset/27845.png,5
MNIST_dataset/27846.png,9
MNIST_dataset/27847.png,3
MNIST_dataset/27848.png,9
MNIST_dataset/27849.png,8
MNIST_dataset/27850.png,6
MNIST_dataset/27851.png,8
MNIST_dataset/27852.png,2
MNIST_dataset/27853.png,7
MNIST_dataset/27854.png,0
MNIST_dataset/27855.png,1
MNIST_dataset/27856.png,3
MNIST_dataset/27857.png,4
MNIST_dataset/27858.png,6
MNIST_dataset/27859.png,0
MNIST_dataset/27860.png,2
MNIST_dataset/27861.png,3
MNIST_dataset/27862.png,7
MNIST_dataset/27863.png,9
MNIST_dataset/27864.png,2
MNIST_dataset/27865.png,0
MNIST_dataset/27866.png,3
MNIST_dataset/27867.png,7
MNIST_dataset/27868.png,7
MNIST_dataset/27869.png,2
MNIST_dataset/27870.png,3
MNIST_dataset/27871.png,1
MNIST_dataset/27872.png,7
MNIST_dataset/27873.png,9
MNIST_dataset/27874.png,2
MNIST_dataset/27875.png,1
MNIST_dataset/27876.png,9
MNIST_dataset/27877.png,5
MNIST_dataset/27878.png,2
MNIST_dataset/27879.png,1
MNIST_dataset/27880.png,2
MNIST_dataset/27881.png,7
MNIST_dataset/27882.png,4
MNIST_dataset/27883.png,2
MNIST_dataset/27884.png,9
MNIST_dataset/27885.png,1
MNIST_dataset/27886.png,1
MNIST_dataset/27887.png,6
MNIST_dataset/27888.png,2
MNIST_dataset/27889.png,8
MNIST_dataset/27890.png,6
MNIST_dataset/27891.png,8
MNIST_dataset/27892.png,8
MNIST_dataset/27893.png,0
MNIST_dataset/27894.png,0
MNIST_dataset/27895.png,1
MNIST_dataset/27896.png,1
MNIST_dataset/27897.png,2
MNIST_dataset/27898.png,2
MNIST_dataset/27899.png,3
MNIST_dataset/27900.png,0
MNIST_dataset/27901.png,4
MNIST_dataset/27902.png,9
MNIST_dataset/27903.png,5
MNIST_dataset/27904.png,9
MNIST_dataset/27905.png,6
MNIST_dataset/27906.png,7
MNIST_dataset/27907.png,8
MNIST_dataset/27908.png,9
MNIST_dataset/27909.png,9
MNIST_dataset/27910.png,8
MNIST_dataset/27911.png,0
MNIST_dataset/27912.png,7
MNIST_dataset/27913.png,1
MNIST_dataset/27914.png,4
MNIST_dataset/27915.png,2
MNIST_dataset/27916.png,8
MNIST_dataset/27917.png,3
MNIST_dataset/27918.png,8
MNIST_dataset/27919.png,4
MNIST_dataset/27920.png,1
MNIST_dataset/27921.png,5
MNIST_dataset/27922.png,4
MNIST_dataset/27923.png,6
MNIST_dataset/27924.png,1
MNIST_dataset/27925.png,7
MNIST_dataset/27926.png,9
MNIST_dataset/27927.png,8
MNIST_dataset/27928.png,2
MNIST_dataset/27929.png,9
MNIST_dataset/27930.png,3
MNIST_dataset/27931.png,0
MNIST_dataset/27932.png,9
MNIST_dataset/27933.png,1
MNIST_dataset/27934.png,6
MNIST_dataset/27935.png,2
MNIST_dataset/27936.png,0
MNIST_dataset/27937.png,3
MNIST_dataset/27938.png,7
MNIST_dataset/27939.png,4
MNIST_dataset/27940.png,6
MNIST_dataset/27941.png,5
MNIST_dataset/27942.png,5
MNIST_dataset/27943.png,6
MNIST_dataset/27944.png,7
MNIST_dataset/27945.png,7
MNIST_dataset/27946.png,3
MNIST_dataset/27947.png,8
MNIST_dataset/27948.png,4
MNIST_dataset/27949.png,9
MNIST_dataset/27950.png,7
MNIST_dataset/27951.png,0
MNIST_dataset/27952.png,5
MNIST_dataset/27953.png,9
MNIST_dataset/27954.png,5
MNIST_dataset/27955.png,4
MNIST_dataset/27956.png,7
MNIST_dataset/27957.png,2
MNIST_dataset/27958.png,8
MNIST_dataset/27959.png,4
MNIST_dataset/27960.png,3
MNIST_dataset/27961.png,1
MNIST_dataset/27962.png,6
MNIST_dataset/27963.png,5
MNIST_dataset/27964.png,8
MNIST_dataset/27965.png,6
MNIST_dataset/27966.png,9
MNIST_dataset/27967.png,1
MNIST_dataset/27968.png,9
MNIST_dataset/27969.png,1
MNIST_dataset/27970.png,7
MNIST_dataset/27971.png,7
MNIST_dataset/27972.png,8
MNIST_dataset/27973.png,8
MNIST_dataset/27974.png,8
MNIST_dataset/27975.png,5
MNIST_dataset/27976.png,7
MNIST_dataset/27977.png,3
MNIST_dataset/27978.png,1
MNIST_dataset/27979.png,4
MNIST_dataset/27980.png,4
MNIST_dataset/27981.png,6
MNIST_dataset/27982.png,0
MNIST_dataset/27983.png,7
MNIST_dataset/27984.png,7
MNIST_dataset/27985.png,0
MNIST_dataset/27986.png,7
MNIST_dataset/27987.png,3
MNIST_dataset/27988.png,3
MNIST_dataset/27989.png,2
MNIST_dataset/27990.png,0
MNIST_dataset/27991.png,6
MNIST_dataset/27992.png,6
MNIST_dataset/27993.png,9
MNIST_dataset/27994.png,8
MNIST_dataset/27995.png,8
MNIST_dataset/27996.png,5
MNIST_dataset/27997.png,5
MNIST_dataset/27998.png,8
MNIST_dataset/27999.png,8
MNIST_dataset/28000.png,1
MNIST_dataset/28001.png,6
MNIST_dataset/28002.png,0
MNIST_dataset/28003.png,8
MNIST_dataset/28004.png,7
MNIST_dataset/28005.png,9
MNIST_dataset/28006.png,3
MNIST_dataset/28007.png,9
MNIST_dataset/28008.png,4
MNIST_dataset/28009.png,7
MNIST_dataset/28010.png,8
MNIST_dataset/28011.png,7
MNIST_dataset/28012.png,7
MNIST_dataset/28013.png,2
MNIST_dataset/28014.png,7
MNIST_dataset/28015.png,1
MNIST_dataset/28016.png,0
MNIST_dataset/28017.png,1
MNIST_dataset/28018.png,1
MNIST_dataset/28019.png,1
MNIST_dataset/28020.png,4
MNIST_dataset/28021.png,2
MNIST_dataset/28022.png,4
MNIST_dataset/28023.png,8
MNIST_dataset/28024.png,0
MNIST_dataset/28025.png,7
MNIST_dataset/28026.png,3
MNIST_dataset/28027.png,6
MNIST_dataset/28028.png,4
MNIST_dataset/28029.png,5
MNIST_dataset/28030.png,0
MNIST_dataset/28031.png,3
MNIST_dataset/28032.png,3
MNIST_dataset/28033.png,8
MNIST_dataset/28034.png,4
MNIST_dataset/28035.png,1
MNIST_dataset/28036.png,4
MNIST_dataset/28037.png,3
MNIST_dataset/28038.png,1
MNIST_dataset/28039.png,6
MNIST_dataset/28040.png,5
MNIST_dataset/28041.png,0
MNIST_dataset/28042.png,8
MNIST_dataset/28043.png,4
MNIST_dataset/28044.png,0
MNIST_dataset/28045.png,8
MNIST_dataset/28046.png,5
MNIST_dataset/28047.png,9
MNIST_dataset/28048.png,5
MNIST_dataset/28049.png,4
MNIST_dataset/28050.png,2
MNIST_dataset/28051.png,9
MNIST_dataset/28052.png,2
MNIST_dataset/28053.png,7
MNIST_dataset/28054.png,8
MNIST_dataset/28055.png,9
MNIST_dataset/28056.png,1
MNIST_dataset/28057.png,5
MNIST_dataset/28058.png,9
MNIST_dataset/28059.png,2
MNIST_dataset/28060.png,5
MNIST_dataset/28061.png,7
MNIST_dataset/28062.png,9
MNIST_dataset/28063.png,1
MNIST_dataset/28064.png,7
MNIST_dataset/28065.png,8
MNIST_dataset/28066.png,6
MNIST_dataset/28067.png,2
MNIST_dataset/28068.png,2
MNIST_dataset/28069.png,1
MNIST_dataset/28070.png,6
MNIST_dataset/28071.png,7
MNIST_dataset/28072.png,0
MNIST_dataset/28073.png,7
MNIST_dataset/28074.png,2
MNIST_dataset/28075.png,3
MNIST_dataset/28076.png,0
MNIST_dataset/28077.png,2
MNIST_dataset/28078.png,2
MNIST_dataset/28079.png,0
MNIST_dataset/28080.png,5
MNIST_dataset/28081.png,4
MNIST_dataset/28082.png,7
MNIST_dataset/28083.png,6
MNIST_dataset/28084.png,6
MNIST_dataset/28085.png,6
MNIST_dataset/28086.png,4
MNIST_dataset/28087.png,9
MNIST_dataset/28088.png,9
MNIST_dataset/28089.png,4
MNIST_dataset/28090.png,1
MNIST_dataset/28091.png,2
MNIST_dataset/28092.png,9
MNIST_dataset/28093.png,8
MNIST_dataset/28094.png,1
MNIST_dataset/28095.png,2
MNIST_dataset/28096.png,4
MNIST_dataset/28097.png,5
MNIST_dataset/28098.png,1
MNIST_dataset/28099.png,1
MNIST_dataset/28100.png,1
MNIST_dataset/28101.png,0
MNIST_dataset/28102.png,0
MNIST_dataset/28103.png,5
MNIST_dataset/28104.png,6
MNIST_dataset/28105.png,0
MNIST_dataset/28106.png,7
MNIST_dataset/28107.png,3
MNIST_dataset/28108.png,0
MNIST_dataset/28109.png,4
MNIST_dataset/28110.png,1
MNIST_dataset/28111.png,3
MNIST_dataset/28112.png,2
MNIST_dataset/28113.png,9
MNIST_dataset/28114.png,9
MNIST_dataset/28115.png,6
MNIST_dataset/28116.png,5
MNIST_dataset/28117.png,7
MNIST_dataset/28118.png,7
MNIST_dataset/28119.png,3
MNIST_dataset/28120.png,7
MNIST_dataset/28121.png,4
MNIST_dataset/28122.png,0
MNIST_dataset/28123.png,3
MNIST_dataset/28124.png,4
MNIST_dataset/28125.png,0
MNIST_dataset/28126.png,2
MNIST_dataset/28127.png,6
MNIST_dataset/28128.png,4
MNIST_dataset/28129.png,9
MNIST_dataset/28130.png,1
MNIST_dataset/28131.png,0
MNIST_dataset/28132.png,3
MNIST_dataset/28133.png,1
MNIST_dataset/28134.png,1
MNIST_dataset/28135.png,2
MNIST_dataset/28136.png,8
MNIST_dataset/28137.png,3
MNIST_dataset/28138.png,7
MNIST_dataset/28139.png,4
MNIST_dataset/28140.png,2
MNIST_dataset/28141.png,5
MNIST_dataset/28142.png,6
MNIST_dataset/28143.png,6
MNIST_dataset/28144.png,8
MNIST_dataset/28145.png,7
MNIST_dataset/28146.png,4
MNIST_dataset/28147.png,8
MNIST_dataset/28148.png,5
MNIST_dataset/28149.png,9
MNIST_dataset/28150.png,6
MNIST_dataset/28151.png,0
MNIST_dataset/28152.png,6
MNIST_dataset/28153.png,1
MNIST_dataset/28154.png,2
MNIST_dataset/28155.png,2
MNIST_dataset/28156.png,2
MNIST_dataset/28157.png,3
MNIST_dataset/28158.png,7
MNIST_dataset/28159.png,4
MNIST_dataset/28160.png,0
MNIST_dataset/28161.png,5
MNIST_dataset/28162.png,6
MNIST_dataset/28163.png,6
MNIST_dataset/28164.png,4
MNIST_dataset/28165.png,0
MNIST_dataset/28166.png,1
MNIST_dataset/28167.png,1
MNIST_dataset/28168.png,9
MNIST_dataset/28169.png,2
MNIST_dataset/28170.png,6
MNIST_dataset/28171.png,3
MNIST_dataset/28172.png,5
MNIST_dataset/28173.png,4
MNIST_dataset/28174.png,3
MNIST_dataset/28175.png,5
MNIST_dataset/28176.png,9
MNIST_dataset/28177.png,6
MNIST_dataset/28178.png,5
MNIST_dataset/28179.png,7
MNIST_dataset/28180.png,7
MNIST_dataset/28181.png,8
MNIST_dataset/28182.png,8
MNIST_dataset/28183.png,9
MNIST_dataset/28184.png,1
MNIST_dataset/28185.png,2
MNIST_dataset/28186.png,0
MNIST_dataset/28187.png,1
MNIST_dataset/28188.png,8
MNIST_dataset/28189.png,2
MNIST_dataset/28190.png,4
MNIST_dataset/28191.png,1
MNIST_dataset/28192.png,9
MNIST_dataset/28193.png,3
MNIST_dataset/28194.png,9
MNIST_dataset/28195.png,9
MNIST_dataset/28196.png,1
MNIST_dataset/28197.png,9
MNIST_dataset/28198.png,8
MNIST_dataset/28199.png,3
MNIST_dataset/28200.png,2
MNIST_dataset/28201.png,7
MNIST_dataset/28202.png,0
MNIST_dataset/28203.png,0
MNIST_dataset/28204.png,3
MNIST_dataset/28205.png,7
MNIST_dataset/28206.png,8
MNIST_dataset/28207.png,7
MNIST_dataset/28208.png,1
MNIST_dataset/28209.png,5
MNIST_dataset/28210.png,2
MNIST_dataset/28211.png,7
MNIST_dataset/28212.png,2
MNIST_dataset/28213.png,9
MNIST_dataset/28214.png,2
MNIST_dataset/28215.png,9
MNIST_dataset/28216.png,6
MNIST_dataset/28217.png,4
MNIST_dataset/28218.png,2
MNIST_dataset/28219.png,7
MNIST_dataset/28220.png,7
MNIST_dataset/28221.png,0
MNIST_dataset/28222.png,6
MNIST_dataset/28223.png,1
MNIST_dataset/28224.png,3
MNIST_dataset/28225.png,4
MNIST_dataset/28226.png,8
MNIST_dataset/28227.png,4
MNIST_dataset/28228.png,2
MNIST_dataset/28229.png,7
MNIST_dataset/28230.png,0
MNIST_dataset/28231.png,5
MNIST_dataset/28232.png,1
MNIST_dataset/28233.png,8
MNIST_dataset/28234.png,2
MNIST_dataset/28235.png,1
MNIST_dataset/28236.png,7
MNIST_dataset/28237.png,4
MNIST_dataset/28238.png,1
MNIST_dataset/28239.png,9
MNIST_dataset/28240.png,9
MNIST_dataset/28241.png,8
MNIST_dataset/28242.png,0
MNIST_dataset/28243.png,4
MNIST_dataset/28244.png,1
MNIST_dataset/28245.png,1
MNIST_dataset/28246.png,1
MNIST_dataset/28247.png,8
MNIST_dataset/28248.png,4
MNIST_dataset/28249.png,6
MNIST_dataset/28250.png,1
MNIST_dataset/28251.png,6
MNIST_dataset/28252.png,3
MNIST_dataset/28253.png,4
MNIST_dataset/28254.png,5
MNIST_dataset/28255.png,6
MNIST_dataset/28256.png,3
MNIST_dataset/28257.png,0
MNIST_dataset/28258.png,5
MNIST_dataset/28259.png,5
MNIST_dataset/28260.png,9
MNIST_dataset/28261.png,5
MNIST_dataset/28262.png,9
MNIST_dataset/28263.png,3
MNIST_dataset/28264.png,3
MNIST_dataset/28265.png,3
MNIST_dataset/28266.png,2
MNIST_dataset/28267.png,5
MNIST_dataset/28268.png,2
MNIST_dataset/28269.png,2
MNIST_dataset/28270.png,7
MNIST_dataset/28271.png,5
MNIST_dataset/28272.png,0
MNIST_dataset/28273.png,7
MNIST_dataset/28274.png,0
MNIST_dataset/28275.png,2
MNIST_dataset/28276.png,3
MNIST_dataset/28277.png,5
MNIST_dataset/28278.png,2
MNIST_dataset/28279.png,9
MNIST_dataset/28280.png,5
MNIST_dataset/28281.png,6
MNIST_dataset/28282.png,2
MNIST_dataset/28283.png,9
MNIST_dataset/28284.png,2
MNIST_dataset/28285.png,2
MNIST_dataset/28286.png,0
MNIST_dataset/28287.png,6
MNIST_dataset/28288.png,9
MNIST_dataset/28289.png,2
MNIST_dataset/28290.png,4
MNIST_dataset/28291.png,1
MNIST_dataset/28292.png,1
MNIST_dataset/28293.png,2
MNIST_dataset/28294.png,2
MNIST_dataset/28295.png,0
MNIST_dataset/28296.png,0
MNIST_dataset/28297.png,8
MNIST_dataset/28298.png,7
MNIST_dataset/28299.png,3
MNIST_dataset/28300.png,1
MNIST_dataset/28301.png,8
MNIST_dataset/28302.png,6
MNIST_dataset/28303.png,3
MNIST_dataset/28304.png,4
MNIST_dataset/28305.png,0
MNIST_dataset/28306.png,8
MNIST_dataset/28307.png,8
MNIST_dataset/28308.png,9
MNIST_dataset/28309.png,7
MNIST_dataset/28310.png,4
MNIST_dataset/28311.png,4
MNIST_dataset/28312.png,4
MNIST_dataset/28313.png,9
MNIST_dataset/28314.png,7
MNIST_dataset/28315.png,5
MNIST_dataset/28316.png,3
MNIST_dataset/28317.png,0
MNIST_dataset/28318.png,1
MNIST_dataset/28319.png,9
MNIST_dataset/28320.png,6
MNIST_dataset/28321.png,7
MNIST_dataset/28322.png,1
MNIST_dataset/28323.png,0
MNIST_dataset/28324.png,2
MNIST_dataset/28325.png,0
MNIST_dataset/28326.png,6
MNIST_dataset/28327.png,4
MNIST_dataset/28328.png,0
MNIST_dataset/28329.png,9
MNIST_dataset/28330.png,9
MNIST_dataset/28331.png,1
MNIST_dataset/28332.png,5
MNIST_dataset/28333.png,6
MNIST_dataset/28334.png,1
MNIST_dataset/28335.png,2
MNIST_dataset/28336.png,2
MNIST_dataset/28337.png,7
MNIST_dataset/28338.png,8
MNIST_dataset/28339.png,6
MNIST_dataset/28340.png,5
MNIST_dataset/28341.png,8
MNIST_dataset/28342.png,8
MNIST_dataset/28343.png,3
MNIST_dataset/28344.png,3
MNIST_dataset/28345.png,5
MNIST_dataset/28346.png,9
MNIST_dataset/28347.png,2
MNIST_dataset/28348.png,8
MNIST_dataset/28349.png,1
MNIST_dataset/28350.png,1
MNIST_dataset/28351.png,8
MNIST_dataset/28352.png,8
MNIST_dataset/28353.png,6
MNIST_dataset/28354.png,9
MNIST_dataset/28355.png,1
MNIST_dataset/28356.png,5
MNIST_dataset/28357.png,0
MNIST_dataset/28358.png,0
MNIST_dataset/28359.png,3
MNIST_dataset/28360.png,5
MNIST_dataset/28361.png,1
MNIST_dataset/28362.png,7
MNIST_dataset/28363.png,4
MNIST_dataset/28364.png,8
MNIST_dataset/28365.png,0
MNIST_dataset/28366.png,2
MNIST_dataset/28367.png,1
MNIST_dataset/28368.png,9
MNIST_dataset/28369.png,2
MNIST_dataset/28370.png,2
MNIST_dataset/28371.png,3
MNIST_dataset/28372.png,5
MNIST_dataset/28373.png,4
MNIST_dataset/28374.png,3
MNIST_dataset/28375.png,5
MNIST_dataset/28376.png,5
MNIST_dataset/28377.png,6
MNIST_dataset/28378.png,1
MNIST_dataset/28379.png,7
MNIST_dataset/28380.png,3
MNIST_dataset/28381.png,8
MNIST_dataset/28382.png,6
MNIST_dataset/28383.png,9
MNIST_dataset/28384.png,5
MNIST_dataset/28385.png,0
MNIST_dataset/28386.png,6
MNIST_dataset/28387.png,1
MNIST_dataset/28388.png,2
MNIST_dataset/28389.png,2
MNIST_dataset/28390.png,8
MNIST_dataset/28391.png,3
MNIST_dataset/28392.png,3
MNIST_dataset/28393.png,4
MNIST_dataset/28394.png,1
MNIST_dataset/28395.png,5
MNIST_dataset/28396.png,9
MNIST_dataset/28397.png,6
MNIST_dataset/28398.png,4
MNIST_dataset/28399.png,7
MNIST_dataset/28400.png,6
MNIST_dataset/28401.png,8
MNIST_dataset/28402.png,0
MNIST_dataset/28403.png,0
MNIST_dataset/28404.png,2
MNIST_dataset/28405.png,1
MNIST_dataset/28406.png,3
MNIST_dataset/28407.png,2
MNIST_dataset/28408.png,0
MNIST_dataset/28409.png,3
MNIST_dataset/28410.png,5
MNIST_dataset/28411.png,1
MNIST_dataset/28412.png,0
MNIST_dataset/28413.png,5
MNIST_dataset/28414.png,0
MNIST_dataset/28415.png,6
MNIST_dataset/28416.png,9
MNIST_dataset/28417.png,7
MNIST_dataset/28418.png,3
MNIST_dataset/28419.png,8
MNIST_dataset/28420.png,1
MNIST_dataset/28421.png,7
MNIST_dataset/28422.png,9
MNIST_dataset/28423.png,0
MNIST_dataset/28424.png,9
MNIST_dataset/28425.png,6
MNIST_dataset/28426.png,4
MNIST_dataset/28427.png,0
MNIST_dataset/28428.png,0
MNIST_dataset/28429.png,7
MNIST_dataset/28430.png,5
MNIST_dataset/28431.png,3
MNIST_dataset/28432.png,8
MNIST_dataset/28433.png,8
MNIST_dataset/28434.png,5
MNIST_dataset/28435.png,6
MNIST_dataset/28436.png,2
MNIST_dataset/28437.png,7
MNIST_dataset/28438.png,6
MNIST_dataset/28439.png,1
MNIST_dataset/28440.png,6
MNIST_dataset/28441.png,3
MNIST_dataset/28442.png,4
MNIST_dataset/28443.png,7
MNIST_dataset/28444.png,3
MNIST_dataset/28445.png,9
MNIST_dataset/28446.png,9
MNIST_dataset/28447.png,7
MNIST_dataset/28448.png,9
MNIST_dataset/28449.png,4
MNIST_dataset/28450.png,7
MNIST_dataset/28451.png,0
MNIST_dataset/28452.png,0
MNIST_dataset/28453.png,2
MNIST_dataset/28454.png,2
MNIST_dataset/28455.png,5
MNIST_dataset/28456.png,0
MNIST_dataset/28457.png,0
MNIST_dataset/28458.png,3
MNIST_dataset/28459.png,6
MNIST_dataset/28460.png,9
MNIST_dataset/28461.png,4
MNIST_dataset/28462.png,4
MNIST_dataset/28463.png,9
MNIST_dataset/28464.png,4
MNIST_dataset/28465.png,5
MNIST_dataset/28466.png,0
MNIST_dataset/28467.png,6
MNIST_dataset/28468.png,4
MNIST_dataset/28469.png,5
MNIST_dataset/28470.png,8
MNIST_dataset/28471.png,2
MNIST_dataset/28472.png,3
MNIST_dataset/28473.png,9
MNIST_dataset/28474.png,8
MNIST_dataset/28475.png,8
MNIST_dataset/28476.png,3
MNIST_dataset/28477.png,5
MNIST_dataset/28478.png,5
MNIST_dataset/28479.png,1
MNIST_dataset/28480.png,8
MNIST_dataset/28481.png,9
MNIST_dataset/28482.png,1
MNIST_dataset/28483.png,8
MNIST_dataset/28484.png,1
MNIST_dataset/28485.png,3
MNIST_dataset/28486.png,0
MNIST_dataset/28487.png,4
MNIST_dataset/28488.png,1
MNIST_dataset/28489.png,0
MNIST_dataset/28490.png,8
MNIST_dataset/28491.png,5
MNIST_dataset/28492.png,4
MNIST_dataset/28493.png,4
MNIST_dataset/28494.png,2
MNIST_dataset/28495.png,8
MNIST_dataset/28496.png,6
MNIST_dataset/28497.png,6
MNIST_dataset/28498.png,8
MNIST_dataset/28499.png,3
MNIST_dataset/28500.png,4
MNIST_dataset/28501.png,4
MNIST_dataset/28502.png,2
MNIST_dataset/28503.png,8
MNIST_dataset/28504.png,5
MNIST_dataset/28505.png,0
MNIST_dataset/28506.png,8
MNIST_dataset/28507.png,6
MNIST_dataset/28508.png,6
MNIST_dataset/28509.png,4
MNIST_dataset/28510.png,0
MNIST_dataset/28511.png,8
MNIST_dataset/28512.png,5
MNIST_dataset/28513.png,1
MNIST_dataset/28514.png,7
MNIST_dataset/28515.png,3
MNIST_dataset/28516.png,1
MNIST_dataset/28517.png,4
MNIST_dataset/28518.png,4
MNIST_dataset/28519.png,0
